"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"683ba66f6708fc15e19fda83","43f98814-4cce-4c60-8287-35a4a1478609","PHYSICAL","substances-oils","sweet-heat","Musk Have It","<h4><a href=""https://hibiscus-hen-gl8a.squarespace.com/gilded-exotics""><strong>A GILDED EXOTICS COLLECTION</strong></a></h4><pre><code>Inspired By: Thé Noir 29, Le Labo</code></pre><ul data-rte-list=""default""><li><p class=""""><strong>Top Notes: </strong>Fig, Bay Leaf, and Bergamot</p></li><li><p class=""""><strong>Middle Notes: </strong>Cedar, Vetiver, and Musk</p></li><li><p class=""""><strong>Base Notes: </strong>Tobacco and Hay</p></li></ul><p class="""">This one’s like a slow burn you actually want—juicy fig and fresh bay leaf spark the party, while bergamot adds a zesty pop. The heart smolders with cedar, vetiver, and musk, giving it that smoky-smooth vibe. And just when you think it’s all cozy, tobacco and hay bring the sweet, spicy kick that keeps you coming back for more.</p><p class=""""><strong>Mood:</strong>&nbsp;Spice. Woody. Polished.</p><h4><strong>Size Matters</strong></h4><p class="""">Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</p><ul data-rte-list=""default""><li><p class=""""><strong>10ml: </strong>Perfect size for <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""""><strong>150ml: </strong>Works for either <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""""><strong>500ml</strong>: Fills up <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class="""">View a complete list of all machines <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-by-space-size"">here</a>.</p>","GE-SH-500","Size","500ml","","","","","","","","","","","160.00","129.99","Yes","Unlimited","/fall-season, /gilded-exotics-collection, /wood-musk","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/ca2ad9fe-175d-47f2-8653-ac40add68dab/sweet+heat+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/b79fa117-1635-4e0e-af85-f8b02508882d/musk+have+it+bottle.jpeg"
"","34f8c64f-18bc-40ac-807a-5e9f553eb83f","","","","","","GE-SH-150","Size","150ml","","","","","","","","","","","105.00","74.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ae42ff51-876c-410b-baa7-950eb49ea8c6","","","","","","GE-SH-100","Size","100ml","","","","","","","","","","","95.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","7e6a5022-d600-4702-9e75-b8d72b659a88","","","","","","OIL-SH-10","Size","10ml","","","","","","","","","","","29.99","19.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"683ce20e21ba4c0a945241bc","9b166c2d-58a3-43b8-9e8d-7447b51e24ed","PHYSICAL","substances-oils","celestial-mischief","Celestial Mischief","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><a href=""/gilded-exotics""><strong>A GILDED EXOTICS COLLECTION</strong></a></h4><pre><code>Inspired By: Stellar Times, Louis Vuitton</code></pre><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong>White Amber</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong>Peru Balm</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong>Orange Blossom</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Looks like stardust, but acts like trouble.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">White amber floats in first—soft, warm, and suspiciously innocent. Then comes Peru balm, all golden glow and slow-burn seduction. Just when you’re lulled into a cosmic daydream, orange blossom crashes the party with a fresh, flirty kick.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">It’s lightyears from tame. Sweet, lingers, bold, and just the right amount of scandal in space.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood</strong>: Radiant. Warm. Elegant.</p><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size Matters</strong></h4><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>10ml: </span></strong>Perfect size for <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>150ml: </span></strong>Works for either <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>500ml</span></strong>: Fills up <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-by-space-size"">here</a>.</p>","GE-CM-500","Size","500ml","","","","","","","","","","","160.00","129.99","Yes","Unlimited","/gilded-exotics-collection","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/c539a070-afeb-4cfb-a2eb-774acc4ab7ff/celestial+mischief+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/73b7f328-695b-4ff7-b312-232cba7cf8a8/celestial+mischief+scent.png"
"","c4a59b09-cd03-47d6-a57c-4a6897cbcfec","","","","","","GE-CM-150","Size","150ml","","","","","","","","","","","105.00","74.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","108909f1-f398-4b5c-958c-9d9b29c15cbd","","","","","","GE-CM-10","Size","10ml","","","","","","","","","","","29.99","19.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","2a21253b-cea2-4b3a-86c5-b3af90aad80d","","","","","","GE-CM-100","Size","100ml","","","","","","","","","","","94.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6844d03336c31823d93be63b","56079e79-e8db-445d-839b-f28137754595","PHYSICAL","substances-oils","whiffer-scent-blotter-pack","Scent Blotter Pack","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>A little foreplay for your fragrance.</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Not ready to commit? We like to tease too. The Whiffer Blotter Pack is your scent discovery library — a curated collection of our most irresistible oils, each flirtatiously dabbed onto blotter strips so you can sniff, swoon, and seduce at your own pace.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Whether you're shopping for your space or your alter ego, this is the no-strings-attached way to find <em>the one.</em> Or two. Or three. We don't judge.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>What’s inside:</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Scent names, notes, and cheeky context to guide your sniff sesh</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Comes packed and labeled like the sexy little scent library it is. </p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Resealable bags for whiffing resource when it’s time to reorder</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Why you’ll love it:</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No commitment issues here</strong> – Just a little sampling before the big pour.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Find your match</strong> – From clean and crisp to dark and dangerous.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Makes scents as a gift</strong> – For friends, clients, lovers… or yourself (especially yourself).</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Smell first. Fall hard later.</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The Blotter Pack is where your Whiffed romance begins.</p>","Blotter","","","","","","","","","","","","","19.99","0.00","No","0","","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/d2837a67-eb45-4b0a-a253-aca0bb577392/blotter.jpeg"
"685475dca17d4c1cff47a2fc","b7e34e06-1727-49a8-810e-43f7fa1b37aa","PHYSICAL","substances-oils","toxica","Toxica","<pre><code>Inspired By: Gris, Dior</code></pre><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Top Notes: </strong>Bergamot and Grapefruit</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Middle Notes:</strong> Rose, Strawberry, Jasmine, Orange Blossom and Ylang-Ylang</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Base Notes: </strong>Patchouli, Oakmoss, Sandalwood, Amber, Cedar and White Musk</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Starts with a hit of bergamot and grapefruit — sharp, juicy, and impossible to ignore. Then comes the sweet sting: rose, jasmine, strawberry, orange blossom, and ylang-ylang blooming with bold intent. The dry-down wraps it all in patchouli, oakmoss, sandalwood, and amber, grounded by cedar and a whisper of white musk.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Bold. Addictive. Bad for boundaries. Toxica — and proud of it.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood: </strong>Structured. Timeless. Crisp</p>","DC-TX-500","Size","500ml","","","","","","","","","","","124.99","94.99","Yes","Unlimited","/designer-inspired-collection","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/5923b48e-53cd-4ed4-9779-e9be143628a1/lingering+scandal+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/dd175d7a-afb4-4917-a1b2-6d2ac9ef7f61/toxica+bottle.jpeg"
"","ff7ddd33-9d75-40e0-afdb-93c5bf0fd5f2","","","","","","DC-TX-150","Size","150ml","","","","","","","","","","","84.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e4842c65-fc6f-455d-9a13-307b76c8af56","","","","","","DC-TX-100","Size","100ml","","","","","","","","","","","74.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0807b5fb-6eba-4c8b-976e-88d9c8b7d5dc","","","","","","DC-TX-10","Size","10ml","","","","","","","","","","","24.99","14.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6854800422419c70c64db386","102d47a2-ea41-47d1-9bfc-0575ec36cf3f","PHYSICAL","substances-oils","unbuttoned-intentions","Unbuttoned Intentions","<pre><code>Inspired By: Bleu, Chanel</code></pre><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Top notes: </strong>Grapefruit, Lemon, Mint, Pink Pepper</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Middle notes: </strong>Ginger, Nutmeg, Jasmine, Iso E Super</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Base notes:</strong> Incense, Vetiver, Cedar, Sandalwood, Patchouli, Labdanum, White Musk</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Crisp citrus. Cool mint. A spark of pink pepper. Unbuttoned Intentions doesn’t ease in — it walks in late and leaves the door open. Ginger and nutmeg bring the heat, softened by jasmine and a dose of Iso E Super that clings like sweat on skin. Then the dry-down hits: incense, vetiver, and patchouli smolder beneath sandalwood, labdanum, and a low hum of musk. It’s bold, magnetic, and just the right amount of reckless.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Smells like confidence. Stays like trouble.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood: </strong>Fresh. Masculine. Modern.</p>","DC-IN-500","Size","500ml","","","","","","","","","","","124.99","94.99","Yes","Unlimited","/designer-inspired-collection","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/f0487762-1926-4479-b0f3-7ac039be1c35/unbutton+intentions+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/b1b0eb6c-e5d6-4a17-92a9-941dde0dc2ff/unbuttoned+intentions+bottle.jpeg"
"","8a43c243-1d15-4ddc-a36a-8175252987b4","","","","","","DC-IN-150","Size","150ml","","","","","","","","","","","84.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f7e5acb5-a98f-444d-8348-e93bfb04c1bd","","","","","","DC-IN-100","Size","100ml","","","","","","","","","","","74.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","dc88a7da-e302-4b76-885f-1fa6497efa80","","","","","","DC-IN-10","Size","10ml","","","","","","","","","","","24.99","14.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6854827a209926641aedf9b9","a0e1dd35-12c4-42a7-b0a0-0baa86326f0c","PHYSICAL","substances-oils","the-influencer","The Influencer","<pre><code>Inspired By: Le Jour se Lève, Louis Vuitton</code></pre><ul data-rte-list=""default""><li><p class=""""><strong>Top notes: </strong>Grapefruit, Mandarin Orange, Orange, Bergamot, Black Currant</p></li><li><p class=""""><strong>Middle notes: </strong>Lily-of-the-Valley, Jasmine Sambac, Green Notes, Osmanthus, Magnolia, Peony, Rose</p></li><li><p class=""""><strong>Base notes: </strong>White Musk, Iso E Super, Vanillin, Vanilla</p></li></ul><p class="""">Citrus hits first — grapefruit, mandarin, bergamot, and black currant bursting brighter than a ring light. Then comes the floral filter: jasmine, rose, peony, and magnolia blended smoother than a sponsored post. Vanilla, Iso E Super, and white musk finish with that soft-focus glow — addictive, algorithm-approved, and impossible to scroll past.</p><p class="""">Built for double-taps. Backed by serious backend.</p><p class="""">Not just trending — setting the trend.</p><p class=""""><strong>Mood:</strong> Fresh. Polished. Romantic.</p>","DC-TI-500","Size","500ml","","","","","","","","","","","124.99","94.99","Yes","Unlimited","/designer-inspired-collection","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/fe0cbf2b-858e-405f-ba7d-697770844d12/The+Influencer+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/cb379d22-25c2-47cb-ad8c-dd9808c5c8c4/the+influencer+bottle.jpeg"
"","254761d9-70e3-41ce-8283-383f0981061f","","","","","","DC-TI-150","Size","150ml","","","","","","","","","","","84.99","74.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","493b0ee5-d814-4af4-b914-d8eb5dca1a63","","","","","","DC-TI-100","Size","100ml","","","","","","","","","","","74.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","298a0bed-b11f-4ac4-b83d-c4f46e6dc588","","","","","","DC-TI-10","Size","10ml","","","","","","","","","","","24.99","14.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6854842a209926641aedfb35","1ff48003-e9fc-4954-900d-71dc26bf3ac0","PHYSICAL","substances-oils","clean-getaway","Clean Getaway","<pre><code>Inspired By: Neroli Portofino, Tom Ford</code></pre><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Top notes: </strong>Bergamot, Mandarin Orange, Lemon, Bitter Orange, Lavender, Rosemary, Myrtle </p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Middle notes: </strong>African Orange Flower, Neroli, Jasmine, Pittosporum (Orange Flower)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Base notes: </strong>Amber, Angelica, Ambrette (Musk Mallow)</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Citrus and herbs make the first move — bergamot, lemon, bitter orange, and rosemary all crisp, cool, and freshly shaven. But then comes the heat: neroli, jasmine, and orange blossom bloom with that sun-warmed, skin-close sweetness. The base lingers soft and sensual — amber, ambrette, and angelica giving it that clean-but-not-innocent finish. </p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">It smells like its been up to something, and got away with it.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood: </strong>Bright. Coastal. Refined.</p>","DC-CG-500","Size","500ml","","","","","","","","","","","124.99","94.99","Yes","Unlimited","/designer-inspired-collection","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/655cab20-d769-4509-9041-d983cd00faa4/Clean+Getaway+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/77335e3a-ddc9-4609-a605-fc426d587daf/clean+getaway+bottle.jpeg"
"","8f1de93f-cf7b-48f1-ada8-0eeeb582a031","","","","","","DC-CG-150","Size","150ml","","","","","","","","","","","84.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","cd816a58-4d94-465a-a01a-ddac31ba7def","","","","","","DC-CG-100","Size","100ml","","","","","","","","","","","74.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","148f9203-4e6b-4a55-b49d-61946c9b0abb","","","","","","DC-CG-10","Size","10ml","","","","","","","","","","","24.99","14.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
